Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,TA_TA_BUSY_sum,TA_BUFFER_WAVEFRONTS_sum,TD_TD_BUSY_sum,TD_TC_STALL_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TD_TCP_STALL_CYCLES_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCC_CYCLE[0],TCC_RW_REQ[0],TCC_HIT[0],TCC_MISS[0],TCC_CYCLE[1],TCC_RW_REQ[1],TCC_HIT[1],TCC_MISS[1],TCC_CYCLE[2],TCC_RW_REQ[2],TCC_HIT[2],TCC_MISS[2],TCC_CYCLE[3],TCC_RW_REQ[3],TCC_HIT[3],TCC_MISS[3],TCC_CYCLE[4],TCC_RW_REQ[4],TCC_HIT[4],TCC_MISS[4],TCC_CYCLE[5],TCC_RW_REQ[5],TCC_HIT[5],TCC_MISS[5],TCC_CYCLE[6],TCC_RW_REQ[6],TCC_HIT[6],TCC_MISS[6],TCC_CYCLE[7],TCC_RW_REQ[7],TCC_HIT[7],TCC_MISS[7],TCC_CYCLE[8],TCC_RW_REQ[8],TCC_HIT[8],TCC_MISS[8],TCC_CYCLE[9],TCC_RW_REQ[9],TCC_HIT[9],TCC_MISS[9],TCC_CYCLE[10],TCC_RW_REQ[10],TCC_HIT[10],TCC_MISS[10],TCC_CYCLE[11],TCC_RW_REQ[11],TCC_HIT[11],TCC_MISS[11],TCC_CYCLE[12],TCC_RW_REQ[12],TCC_HIT[12],TCC_MISS[12],TCC_CYCLE[13],TCC_RW_REQ[13],TCC_HIT[13],TCC_MISS[13],TCC_CYCLE[14],TCC_RW_REQ[14],TCC_HIT[14],TCC_MISS[14],TCC_CYCLE[15],TCC_RW_REQ[15],TCC_HIT[15],TCC_MISS[15],CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,SPI_CSN_WINDOW_VALID,SPI_CSN_BUSY,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
188,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,560,25586,25586,256,256,0,0,8,0,32,64,0x0,0x75f72c88b900,2,17,1402,0,1,1,78,0,78.0,0.0,1323.0,1261.0,862636.0,1438.0,0.0,0.0,1226377,0,0,0,1226377,5,2,3,1226377,4,2,2,1226377,4,2,2,1226377,4,2,6,1226377,4,2,3,1226377,1,0,1,1226377,0,0,4,1226377,0,0,0,1226377,0,0,1,1226377,0,0,0,1226377,0,0,0,1226377,0,0,4,1226377,2,0,2,1226377,0,0,0,1226377,0,0,5,1226377,0,1226377,0,4905508,35222,13843,4572191549194518,4572254639569263,4572254639571266,4572191553279957
189,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,561,25586,25586,128,128,0,0,20,4,64,64,0x0,0x75f72c243780,3,25,2055,0,1,2,71,0,107.0,0.0,1938.0,1851.0,870246.0,2109.0,0.0,0.0,909522,0,0,0,909522,1,0,1,909522,0,0,0,909522,1,0,1,909522,4,2,2,909522,2,0,2,909522,7,3,4,909522,4,2,6,909522,4,2,2,909522,5,2,4,909522,0,0,0,909522,0,0,1,909522,8,4,4,909522,8,4,4,909522,7,3,5,909522,10,4,10,909522,0,909522,989,3638088,36444,15049,4572191549703991,4572254639598787,4572254639601150,4572191554630783
190,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,562,25586,25586,256,256,0,0,12,4,32,64,0x0,0x75f7770957c0,2,17,1396,0,1,1,80,0,66.0,0.0,1319.0,1273.0,859676.0,1432.0,0.0,0.0,1064369,0,0,0,1064369,1,0,1,1064369,0,0,0,1064369,0,0,0,1064369,0,0,4,1064369,0,0,0,1064369,0,0,6,1064369,1,0,1,1064369,1,0,1,1064369,0,0,1,1064369,0,0,0,1064369,0,0,1,1064369,4,2,6,1064369,4,2,2,1064369,4,2,7,1064369,4,2,2,1064369,0,1064369,990,4257476,34925,13528,4572191550743377,4572254639614530,4572254639616413,4572191556055039
191,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,563,25586,25586,512,512,0,0,12,4,32,64,0x0,0x75f75466eb00,2,19,1546,1,1,1,28,0,192.0,0.0,1455.0,1408.0,862587.0,1582.0,0.0,0.0,1112839,4,2,2,1112839,4,2,2,1112839,4,2,6,1112839,4,2,2,1112839,4,2,2,1112839,4,1,3,1112839,1,0,1,1112839,5,2,3,1112839,7,3,4,1112839,6,2,5,1112839,8,4,8,1112839,9,4,5,1112839,6,3,3,1112839,4,2,2,1112839,4,2,2,1112839,0,0,0,1112839,0,1112839,616,4451356,35593,14180,4572191551242725,4572254639632276,4572254639634519,4572191557483650
192,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,564,25586,25586,1,1,512,80,36,4,80,64,0x0,0x75f72bc182c0,10,97,7838,0,5,5,82,0,1549.0,0.0,3539.0,3357.0,924816.0,3812.0,0.0,0.0,713032,12,6,6,713032,11,5,12,713032,8,4,4,713032,14,7,7,713032,8,4,4,713032,11,5,6,713032,8,4,8,713032,9,4,5,713032,8,5,3,713032,5,3,7,713032,11,5,7,713032,8,4,5,713032,10,5,5,713032,10,5,5,713032,8,4,9,713032,10,5,5,713032,0,713032,0,2852128,41438,20002,4572191552367848,4572254639648180,4572254639652306,4572191558894936
193,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,565,25586,25586,1,1,512,80,36,4,80,64,0x0,0x75f7682182c0,10,112,9044,0,5,5,82,0,1582.0,0.0,4071.0,3887.0,915957.0,4340.0,0.0,0.0,615041,12,6,6,615041,12,6,13,615041,8,4,4,615041,6,3,7,615041,12,6,6,615041,9,4,5,615041,11,5,6,615041,14,7,7,615041,10,5,5,615041,8,4,9,615041,10,5,6,615041,10,5,10,615041,8,5,3,615041,11,6,5,615041,3,1,3,615041,7,3,4,615041,0,615041,992,2460164,41522,20091,4572191552923620,4572254639666166,4572254639670252,4572191560299101
194,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,566,25586,25586,256,256,0,0,12,4,32,64,0x0,0x75f72b84c340,2,18,1464,0,1,1,80,0,66.0,0.0,1387.0,1341.0,860886.0,1500.0,0.0,0.0,597746,0,0,0,597746,1,0,1,597746,0,0,5,597746,0,0,0,597746,1,0,1,597746,0,0,0,597746,0,0,4,597746,0,0,0,597746,4,2,2,597746,4,2,3,597746,4,2,6,597746,4,2,3,597746,0,0,0,597746,1,0,1,597746,4,2,8,597746,4,2,2,597746,0,597746,992,2390984,35046,13635,4572191553792184,4572254639682190,4572254639684073,4572191561688535
195,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,567,25586,25586,256,256,0,0,40,0,32,64,0x0,0x75f72d669840,3,32,2509,0,1,2,292,0,70.0,0.0,1347.0,1294.0,865413.0,1458.0,0.0,0.0,1171018,4,2,2,1171018,5,2,3,1171018,4,2,2,1171018,4,2,2,1171018,8,4,4,1171018,9,4,5,1171018,4,2,2,1171018,4,2,6,1171018,4,2,2,1171018,4,2,3,1171018,4,2,2,1171018,5,2,3,1171018,4,2,2,1171018,2,0,2,1171018,0,0,0,1171018,0,0,4,1171018,0,1171018,0,4684072,35907,14789,4572191554316168,4572254639698574,4572254639700897,4572191563132359
196,__amd_rocclr_copyBuffer.kd,2,0,568,25586,25586,512,512,0,0,16,0,32,64,0x0,0x76377ea2ba80,2,37,2986,0,1,1,127,0,66.0,0.0,2911.0,2862.0,1030228.0,3013.0,0.0,0.0,1080655,4,2,2,1080655,4,2,6,1080655,0,0,0,1080655,0,0,4,1080655,4,2,2,1080655,6,4,2,1080655,4,2,6,1080655,4,2,2,1080655,0,0,0,1080655,0,0,4,1080655,0,0,0,1080655,1,0,6,1080655,0,0,0,1080655,0,0,0,1080655,0,0,5,1080655,0,0,0,1080655,0,1080655,0,4322620,43561,16517,4572191555130552,4572254639706666,4572254639710472,4572191564545067
197,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,570,25586,25586,256,256,0,0,52,4,32,64,0x0,0x75f768647380,3,31,2552,0,1,2,116,0,220.0,0.0,1459.0,1379.0,861075.0,1584.0,0.0,0.0,94921,0,0,0,94921,0,0,5,94921,0,0,0,94921,0,0,4,94921,4,2,2,94921,4,2,2,94921,4,2,2,94921,2,0,3,94921,0,0,0,94921,0,0,5,94921,4,2,2,94921,4,2,8,94921,4,2,2,94921,5,2,3,94921,4,2,2,94921,6,2,5,94921,0,94921,0,379684,35426,13981,4572191565365009,4572254639735909,4572254639737832,4572191566528649
198,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,571,25586,25586,256,256,0,0,40,0,64,64,0x0,0x75f7362310c0,2,12,900,0,1,1,413,0,78.0,0.0,823.0,760.0,893526.0,936.0,0.0,0.0,726219,3,1,2,726219,4,2,7,726219,8,4,4,726219,8,4,4,726219,8,4,4,726219,12,6,6,726219,12,6,6,726219,9,4,9,726219,4,2,2,726219,4,2,7,726219,4,2,2,726219,5,2,3,726219,8,4,4,726219,6,2,4,726219,4,2,2,726219,5,2,7,726219,0,726219,75,2904876,38311,16889,4572191566520136,4572254639757100,4572254639759584,4572191568336952
199,__amd_rocclr_copyBuffer.kd,2,0,572,25586,25586,512,512,0,0,16,0,32,64,0x0,0x76377ea2ba80,2,38,2978,0,1,1,127,0,66.0,0.0,2903.0,2854.0,1027156.0,3005.0,0.0,0.0,1104790,4,2,2,1104790,4,2,10,1104790,0,0,0,1104790,0,0,4,1104790,4,2,2,1104790,4,2,2,1104790,4,2,6,1104790,4,2,2,1104790,0,0,0,1104790,0,0,8,1104790,0,0,0,1104790,1,0,7,1104790,2,2,0,1104790,0,0,0,1104790,0,0,6,1104790,0,0,0,1104790,0,1104790,991,4419160,43642,16642,4572191567003210,4572254639763630,4572254639767716,4572191569749730
200,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,574,25586,25586,256,256,0,0,40,0,64,64,0x0,0x75f7362310c0,2,12,982,0,1,1,413,0,78.0,0.0,907.0,847.0,896016.0,1018.0,0.0,0.0,97477,3,1,2,97477,4,2,8,97477,8,4,4,97477,8,4,4,97477,8,4,4,97477,12,6,6,97477,12,6,6,97477,9,4,9,97477,4,2,2,97477,4,2,7,97477,4,2,2,97477,4,2,4,97477,8,4,4,97477,7,2,5,97477,4,2,2,97477,5,2,8,97477,0,97477,77,389908,38560,17167,4572191570579286,4572254639787345,4572254639789869,4572191571646603
201,__amd_rocclr_copyBuffer.kd,2,0,575,25586,25586,512,512,0,0,16,0,32,64,0x0,0x76377ea2ba80,2,33,2636,0,1,1,127,0,66.0,0.0,2559.0,2513.0,1023988.0,2662.0,0.0,0.0,914874,4,2,2,914874,4,2,5,914874,0,0,0,914874,0,0,4,914874,4,2,2,914874,4,2,2,914874,4,2,6,914874,4,2,2,914874,0,0,0,914874,0,0,4,914874,2,2,0,914874,0,0,5,914874,0,0,0,914874,1,0,1,914874,0,0,5,914874,0,0,0,914874,0,914874,0,3659496,43290,16266,4572191571629147,4572254639793795,4572254639796158,4572191573398102
202,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,577,25586,25586,256,256,0,0,40,0,64,64,0x0,0x75f7362310c0,2,10,884,0,1,1,413,0,78.0,0.0,807.0,745.0,896766.0,920.0,0.0,0.0,95561,3,1,2,95561,4,2,8,95561,8,4,4,95561,8,4,4,95561,8,4,4,95561,12,6,6,95561,12,6,6,95561,10,4,10,95561,4,2,2,95561,4,2,7,95561,4,2,2,95561,5,2,5,95561,8,4,4,95561,6,2,4,95561,4,2,2,95561,4,2,7,95561,0,95561,0,382244,38634,17250,4572191574203172,4572254639817189,4572254639819473,4572191575264611
203,__amd_rocclr_copyBuffer.kd,2,0,578,25586,25586,512,512,0,0,16,0,32,64,0x0,0x76377ea2ba80,2,33,2586,0,1,1,127,0,66.0,0.0,2511.0,2464.0,1023772.0,2613.0,0.0,0.0,573754,4,2,2,573754,4,2,5,573754,0,0,0,573754,0,0,4,573754,4,2,2,573754,4,2,2,573754,4,2,6,573754,4,2,2,573754,2,2,0,573754,0,0,4,573754,0,0,0,573754,0,0,5,573754,0,0,0,573754,1,0,1,573754,0,0,5,573754,0,0,0,573754,0,573754,0,2295016,43267,16258,4572191575247766,4572254639823439,4572254639824841,4572191577060796
204,__amd_rocclr_copyBuffer.kd,2,0,580,25586,25586,512,512,0,0,16,0,32,64,0x0,0x76377ea2ba80,8,106,8440,0,4,4,154,0,261.0,0.0,4987.0,4861.0,1052648.0,5233.0,0.0,0.0,106770,4,2,2,106770,5,2,7,106770,0,0,0,106770,0,0,4,106770,4,2,2,106770,4,2,2,106770,4,2,6,106770,4,2,2,106770,0,0,0,106770,2,2,5,106770,0,0,0,106770,0,0,7,106770,0,0,0,106770,0,0,0,106770,0,0,5,106770,0,0,1,106770,0,106770,0,427080,45804,18747,4572191577872145,4572254639850238,4572254639853122,4572191579048704
205,__amd_rocclr_copyBuffer.kd,2,0,582,25586,25586,512,512,0,0,16,0,32,64,0x0,0x76377ea2ba80,8,103,8328,0,4,4,154,0,261.0,0.0,4911.0,4782.0,1047136.0,5158.0,0.0,0.0,107539,4,2,2,107539,4,2,6,107539,0,0,0,107539,3,2,5,107539,4,2,2,107539,4,2,2,107539,4,2,6,107539,4,2,2,107539,0,0,0,107539,0,0,5,107539,0,0,0,107539,0,0,7,107539,0,0,0,107539,0,0,0,107539,0,0,5,107539,0,0,1,107539,0,107539,0,430156,45863,18807,4572191580055292,4572254639875876,4572254639878840,4572191581094137
206,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,584,25586,25586,256,128,0,0,20,4,64,64,0x0,0x75f75466ecc0,32,295,23516,0,16,16,488,0,1667.0,0.0,3098.0,2973.0,946378.0,3210.0,0.0,0.0,100234,18,6,12,100234,20,7,15,100234,16,6,14,100234,12,4,8,100234,24,10,14,100234,24,10,14,100234,20,8,12,100234,20,8,12,100234,6,2,4,100234,8,3,7,100234,12,6,10,100234,8,4,6,100234,12,6,6,100234,12,6,6,100234,16,8,8,100234,16,8,9,100234,0,100234,0,400936,43864,22473,4572191582277897,4572254639956796,4572254639960080,4572191583249794
207,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,585,25586,25586,256,256,1536,48,28,4,80,64,0x0,0x75f768218380,5,39,3017,0,1,4,365,0,126.0,0.0,1011.0,905.0,905976.0,1122.0,0.0,0.0,1101360,7,2,5,1101360,7,2,11,1101360,7,2,5,1101360,7,2,9,1101360,16,7,9,1101360,10,4,6,1101360,15,6,9,1101360,15,6,9,1101360,10,4,6,1101360,10,4,10,1101360,10,4,6,1101360,10,4,10,1101360,6,2,4,1101360,5,1,4,1101360,6,2,4,1101360,6,2,4,1101360,0,1101360,77,4405440,40415,18970,4572191583238457,4572254639974221,4572254639977907,4572191585038838
208,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,586,25586,25586,256,256,0,0,12,4,32,64,0x0,0x75f7770957c0,2,19,1530,0,1,1,80,0,66.0,0.0,1455.0,1406.0,862636.0,1566.0,0.0,0.0,1784386,0,0,0,1784386,1,0,2,1784386,0,0,0,1784386,1,0,1,1784386,0,0,4,1784386,0,0,0,1784386,0,0,6,1784386,0,0,0,1784386,0,0,0,1784386,0,0,1,1784386,0,0,0,1784386,0,0,1,1784386,4,2,6,1784386,4,2,2,1784386,5,2,8,1784386,4,2,2,1784386,0,1784386,991,7137544,35221,13838,4572191583816572,4572254640015763,4572254640017605,4572191586340802
209,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,587,25586,25586,256,256,0,0,24,0,32,64,0x0,0x75f72d669a40,2,17,1316,0,1,1,292,0,66.0,0.0,1239.0,1191.0,873009.0,1352.0,0.0,0.0,950762,4,2,2,950762,5,2,4,950762,4,2,2,950762,4,2,2,950762,4,2,2,950762,4,2,2,950762,4,2,2,950762,5,2,7,950762,7,3,4,950762,8,4,5,950762,4,2,2,950762,4,2,2,950762,4,2,2,950762,4,2,2,950762,9,4,5,950762,4,2,6,950762,0,950762,0,3803048,36751,15314,4572191584340316,4572254640031466,4572254640033749,4572191587355482
210,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,588,25586,25586,256,256,0,0,40,0,32,64,0x0,0x75f72d669840,3,28,2258,0,1,2,292,0,70.0,0.0,1215.0,1161.0,870336.0,1332.0,0.0,0.0,993278,4,2,2,993278,4,2,2,993278,4,2,2,993278,5,2,3,993278,8,4,4,993278,9,4,5,993278,4,2,2,993278,4,2,6,993278,4,2,2,993278,4,2,3,993278,4,2,2,993278,4,2,2,993278,4,2,2,993278,1,0,1,993278,0,0,0,993278,1,0,5,993278,0,993278,0,3973112,35991,14573,4572191585316919,4572254640039838,4572254640042202,4572191588764985
211,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,589,25586,25586,256,256,0,0,36,4,80,64,0x0,0x75f72d047fc0,3,27,2229,0,1,2,284,0,70.0,0.0,1187.0,1136.0,871407.0,1298.0,0.0,0.0,769154,0,0,1,769154,0,0,0,769154,4,2,2,769154,4,2,2,769154,4,2,2,769154,5,2,7,769154,4,2,2,769154,5,2,7,769154,4,2,2,769154,4,2,3,769154,4,2,2,769154,4,2,3,769154,4,2,2,769154,4,2,6,769154,4,2,3,769154,6,2,9,769154,0,769154,991,3076616,36573,15325,4572191585831069,4572254640057064,4572254640059507,4572191590215850
212,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,590,25586,25586,256,256,0,0,24,0,32,64,0x0,0x75f72d669a40,2,18,1362,0,1,1,292,0,66.0,0.0,1287.0,1236.0,876706.0,1398.0,0.0,0.0,602132,4,2,2,602132,5,2,4,602132,4,2,2,602132,5,2,3,602132,4,2,2,602132,4,2,2,602132,4,2,2,602132,4,2,6,602132,7,3,4,602132,8,4,5,602132,4,2,2,602132,4,2,3,602132,5,2,3,602132,4,2,2,602132,8,4,5,602132,4,2,6,602132,0,602132,991,2408528,36629,15224,4572191586946728,4572254640074129,4572254640076653,4572191591546897
213,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,591,25586,25586,256,256,0,0,36,4,80,64,0x0,0x75f72cc53a80,3,30,2364,0,1,2,284,0,70.0,0.0,1331.0,1279.0,879993.0,1444.0,0.0,0.0,764858,4,2,2,764858,5,2,8,764858,4,2,2,764858,8,4,4,764858,4,2,2,764858,4,2,3,764858,4,2,2,764858,5,2,7,764858,0,0,0,764858,0,0,5,764858,4,2,2,764858,4,2,2,764858,5,2,3,764858,4,2,2,764858,4,2,2,764858,5,2,8,764858,0,764858,0,3059432,37527,16109,4572191587862532,4572254640089792,4572254640092236,4572191592951173
214,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,592,25586,25586,256,256,512,0,8,0,32,64,0x0,0x75f72c88eec0,2,18,1476,0,1,1,61,0,66.0,0.0,1395.0,1347.0,875576.0,1512.0,0.0,0.0,561623,4,2,2,561623,5,2,4,561623,4,2,2,561623,4,2,2,561623,4,2,6,561623,4,2,2,561623,4,2,2,561623,1,0,5,561623,0,0,0,561623,0,0,1,561623,0,0,0,561623,4,2,2,561623,0,0,4,561623,1,0,1,561623,0,0,1,561623,0,0,5,561623,0,561623,0,2246492,36516,15085,4572191588427306,4572254640102451,4572254640104494,4572191594309681
215,__amd_rocclr_copyBuffer.kd,2,0,593,25586,25586,512,512,0,0,16,0,32,64,0x0,0x76377ea2ba80,8,108,8724,0,4,4,154,0,261.0,0.0,5103.0,4981.0,1048576.0,5349.0,0.0,0.0,501898,4,2,3,501898,5,2,4,501898,0,0,0,501898,0,0,4,501898,4,2,2,501898,4,2,2,501898,4,2,6,501898,4,2,2,501898,0,0,0,501898,0,0,1,501898,0,0,0,501898,0,0,6,501898,0,0,0,501898,2,2,0,501898,0,0,6,501898,0,0,0,501898,0,501898,990,2007592,46023,18967,4572191589270743,4572254640109501,4572254640112466,4572191595632136
